fishnet_id,date,day_of_year,latitude,longitude,forest_area,region_ci,nsr_numerical_code,ffmc_interpolated,logit,probability
6610,2014-05-22,142,51.6214,-115.5679,Calgary Forest Area,Slopes,7,0.0,-10.249288617178,3.5381411e-05
6680,2014-05-22,142,51.5315,-115.5668,Calgary Forest Area,Slopes,8,0.0,-8.667406544471,0.000172075257
6681,2014-05-22,142,51.5321,-115.4226,Calgary Forest Area,Slopes,7,0.0,-8.236892759394,0.000264635426
6682,2014-05-22,142,51.5325,-115.2784,Calgary Forest Area,Slopes,10,0.0,-5.241880280813,0.005262460234
6683,2014-05-22,142,51.5328,-115.1341,Calgary Forest Area,Slopes,10,0.0,-4.949900465099,0.007034282352
6684,2014-05-22,142,51.5329,-114.9899,Calgary Forest Area,Slopes,10,0.0,-5.792811696559,0.003040125588
6685,2014-05-22,142,51.5328,-114.8457,Calgary Forest Area,Slopes,10,0.0,-5.256432487416,0.005186828672
6686,2014-05-22,142,51.5325,-114.7015,Calgary Forest Area,Slopes,11,0.0,-5.264102005946,0.005147404336
6750,2014-05-22,142,51.4415,-115.5657,Calgary Forest Area,Slopes,7,0.0,-10.984040047321,1.697011e-05
6751,2014-05-22,142,51.4421,-115.4217,Calgary Forest Area,Slopes,7,0.0,-10.678397276771,2.3036738e-05
6752,2014-05-22,142,51.4426,-115.2778,Calgary Forest Area,Slopes,7,0.0,-8.776403990044,0.000154308253
6753,2014-05-22,142,51.4428,-115.1339,Calgary Forest Area,Slopes,10,0.0,-4.955165201684,0.00699760449
6754,2014-05-22,142,51.4429,-114.9899,Calgary Forest Area,Slopes,10,0.0,-4.308762305088,0.013271679953
6755,2014-05-22,142,51.4428,-114.846,Calgary Forest Area,Slopes,10,0.0,-4.81113728516,0.008072896462
6756,2014-05-22,142,51.4425,-114.702,Calgary Forest Area,Slopes,11,0.0,-5.507471501805,0.004039963394
6820,2014-05-22,142,51.3516,-115.5646,Calgary Forest Area,Slopes,7,0.0,-9.392242272873,8.3361362e-05
6821,2014-05-22,142,51.3522,-115.4209,Calgary Forest Area,Slopes,8,0.0,-8.377092074456,0.0002300251
6822,2014-05-22,142,51.3526,-115.2773,Calgary Forest Area,Slopes,7,0.0,-8.722571119863,0.000162841378
6823,2014-05-22,142,51.3529,-115.1336,Calgary Forest Area,Slopes,10,0.0,-5.613849977009,0.003633749135
6824,2014-05-22,142,51.353,-114.9899,Calgary Forest Area,Slopes,9,0.0,-4.56651792289,0.010287164092
6825,2014-05-22,142,51.3529,-114.8463,Calgary Forest Area,Slopes,11,0.0,-5.361187908406,0.004673382128
6826,2014-05-22,142,51.3526,-114.7026,Calgary Forest Area,Slopes,11,0.0,-5.366963354545,0.004646594108
6891,2014-05-22,142,51.2622,-115.4201,Calgary Forest Area,Slopes,8,0.0,-6.950120601022,0.000957601668
6892,2014-05-22,142,51.2627,-115.2767,Calgary Forest Area,Slopes,8,0.0,-7.911802067504,0.000366259524
6893,2014-05-22,142,51.2629,-115.1333,Calgary Forest Area,Slopes,9,0.0,-6.295265905475,0.001841620803
6894,2014-05-22,142,51.263,-114.99,Calgary Forest Area,Slopes,9,0.0,-4.720542775905,0.008831647923
6895,2014-05-22,142,51.2629,-114.8466,Calgary Forest Area,Slopes,9,0.0,-4.491401753574,0.011080767073
6896,2014-05-22,142,51.2626,-114.7032,Calgary Forest Area,Slopes,9,0.0,-4.664515258695,0.009335836035
6961,2014-05-22,142,51.1723,-115.4193,Calgary Forest Area,Slopes,9,0.0,-5.410325770967,0.004450290104
6962,2014-05-22,142,51.1727,-115.2762,Calgary Forest Area,Slopes,7,0.0,-10.225804719351,3.6222107e-05
6963,2014-05-22,142,51.173,-115.1331,Calgary Forest Area,Slopes,8,0.0,-6.313458106622,0.001808480617
6964,2014-05-22,142,51.173,-114.99,Calgary Forest Area,Slopes,9,0.0,-3.893783381051,0.019961559808
6965,2014-05-22,142,51.1729,-114.8469,Calgary Forest Area,Slopes,9,0.0,-3.057138980821,0.044910262033
6966,2014-05-22,142,51.1727,-114.7038,Calgary Forest Area,Slopes,14,0.0,-5.001698226032,0.006681570474
6967,2014-05-22,142,51.1722,-114.5607,Calgary Forest Area,Slopes,14,0.0,-5.636289187139,0.003553405212
7031,2014-05-22,142,51.0823,-115.4185,Calgary Forest Area,Slopes,7,0.0,-6.723010515305,0.001201466117
7032,2014-05-22,142,51.0828,-115.2756,Calgary Forest Area,Slopes,7,0.0,-6.393128909573,0.001670218997
7033,2014-05-22,142,51.083,-115.1328,Calgary Forest Area,Slopes,9,0.0,-4.030916794241,0.017448196216
7034,2014-05-22,142,51.0831,-114.99,Calgary Forest Area,Slopes,9,0.0,-3.757014584016,0.022820422443
7035,2014-05-22,142,51.083,-114.8472,Calgary Forest Area,Slopes,9,0.0,-4.492523756152,0.011068478929
7036,2014-05-22,142,51.0827,-114.7044,Calgary Forest Area,Slopes,9,0.0,-4.782026890661,0.008309374197
7101,2014-05-22,142,50.9924,-115.4177,Calgary Forest Area,Slopes,8,0.0,-6.109678586355,0.002216341562
7102,2014-05-22,142,50.9928,-115.2751,Calgary Forest Area,Slopes,8,0.0,-6.03469243177,0.002388514145
7103,2014-05-22,142,50.993,-115.1326,Calgary Forest Area,Slopes,7,0.0,-7.085937662174,0.000836090161
7104,2014-05-22,142,50.9931,-114.99,Calgary Forest Area,Slopes,9,0.0,-4.945878748893,0.007062429005
7105,2014-05-22,142,50.993,-114.8475,Calgary Forest Area,Slopes,9,0.0,-5.1120068701,0.005987910375
7106,2014-05-22,142,50.9927,-114.7049,Calgary Forest Area,Slopes,9,0.0,-5.140240663686,0.00582218381
7171,2014-05-22,142,50.9024,-115.4169,Calgary Forest Area,Slopes,7,0.0,-8.725130355394,0.000162425229
7172,2014-05-22,142,50.9028,-115.2746,Calgary Forest Area,Slopes,7,0.0,-8.630618101818,0.00017852237
7173,2014-05-22,142,50.9031,-115.1323,Calgary Forest Area,Slopes,9,0.0,-4.716781589843,0.008864632926
7174,2014-05-22,142,50.9032,-114.99,Calgary Forest Area,Slopes,7,0.0,-8.837813479544,0.000145118689
7175,2014-05-22,142,50.9031,-114.8478,Calgary Forest Area,Slopes,8,0.0,-5.574669305214,0.003778399164
7176,2014-05-22,142,50.9028,-114.7055,Calgary Forest Area,Slopes,9,0.0,-4.421973976482,0.011867960282
7177,2014-05-22,142,50.9023,-114.5632,Calgary Forest Area,Slopes,9,0.0,-4.74852808473,0.00859001151
7241,2014-05-22,142,50.8125,-115.416,Calgary Forest Area,Slopes,7,0.0,-9.036491383149,0.00011897343
7242,2014-05-22,142,50.8129,-115.2741,Calgary Forest Area,Slopes,7,0.0,-8.257251991125,0.00025930351
7243,2014-05-22,142,50.8131,-115.1321,Calgary Forest Area,Slopes,7,0.0,-7.292730747538,0.000680004608
7244,2014-05-22,142,50.8132,-114.9901,Calgary Forest Area,Slopes,8,0.0,-6.763944565685,0.00115333381
7245,2014-05-22,142,50.8131,-114.8481,Calgary Forest Area,Slopes,8,0.0,-4.787435661694,0.008264922472
7246,2014-05-22,142,50.8128,-114.7061,Calgary Forest Area,Slopes,8,0.0,-5.075135784181,0.006211414879
7247,2014-05-22,142,50.8124,-114.5641,Calgary Forest Area,Slopes,9,0.0,-5.147578491572,0.005779864014
7311,2014-05-22,142,50.7442,-115.3956,Calgary Forest Area,Slopes,8,0.0,-8.63802797413,0.000177204665
7312,2014-05-22,142,50.7269,-115.2653,Calgary Forest Area,Slopes,7,0.0,-8.600573884393,0.000183966319
7313,2014-05-22,142,50.7232,-115.1318,Calgary Forest Area,Slopes,8,0.0,-4.619254171248,0.009763874064
7314,2014-05-22,142,50.7232,-114.9901,Calgary Forest Area,Slopes,8,0.0,-6.261220399097,0.001905277724
7315,2014-05-22,142,50.7231,-114.8484,Calgary Forest Area,Slopes,8,0.0,-6.269097308291,0.001890357235
7316,2014-05-22,142,50.7229,-114.7066,Calgary Forest Area,Slopes,8,0.0,-6.15417401784,0.002120090804
7317,2014-05-22,142,50.7224,-114.5649,Calgary Forest Area,Slopes,9,0.0,-5.407279207897,0.004463808254
7318,2014-05-22,142,50.7218,-114.4232,Calgary Forest Area,Slopes,14,0.0,-5.738381025479,0.003209642144
7382,2014-05-22,142,50.6346,-115.2463,Calgary Forest Area,Slopes,7,0.0,-10.584828031993,2.5296277e-05
7383,2014-05-22,142,50.6332,-115.1316,Calgary Forest Area,Slopes,8,0.0,-4.500975651787,0.010976346031
7384,2014-05-22,142,50.6333,-114.9901,Calgary Forest Area,Slopes,7,0.0,-7.402694699121,0.000609236441
7385,2014-05-22,142,50.6332,-114.8486,Calgary Forest Area,Slopes,7,0.0,-71.231198427009,0.0
7386,2014-05-22,142,50.6329,-114.7072,Calgary Forest Area,Slopes,8,0.0,-5.387831655821,0.004551069073
7387,2014-05-22,142,50.6325,-114.5657,Calgary Forest Area,Slopes,9,0.0,-6.215437590461,0.001994356298
7388,2014-05-22,142,50.6318,-114.4243,Calgary Forest Area,Slopes,9,0.0,-5.685846106412,0.003382182656
7452,2014-05-22,142,50.5626,-115.2177,Calgary Forest Area,Slopes,7,0.0,-73.2271781852,0.0
7453,2014-05-22,142,50.5743,-115.1564,Calgary Forest Area,Slopes,7,0.0,-9.185003486802,0.00010255554
7454,2014-05-22,142,50.5528,-114.9627,Calgary Forest Area,Slopes,8,0.0,-5.957384246234,0.002579995625
7455,2014-05-22,142,50.5432,-114.8489,Calgary Forest Area,Slopes,8,0.0,-6.065024321109,0.002317319083
7456,2014-05-22,142,50.5429,-114.7077,Calgary Forest Area,Slopes,7,0.0,-8.957097122095,0.000128803067
7457,2014-05-22,142,50.5425,-114.5666,Calgary Forest Area,Slopes,8,0.0,-6.048871186732,0.002354966139
7458,2014-05-22,142,50.5419,-114.4254,Calgary Forest Area,Slopes,9,0.0,-5.800048104115,0.003018271568
7524,2014-05-22,142,50.4859,-114.9308,Calgary Forest Area,Slopes,7,0.0,-72.774251674867,0.0
7525,2014-05-22,142,50.4578,-114.8413,Calgary Forest Area,Slopes,8,0.0,-6.107126404262,0.002221992709
7526,2014-05-22,142,50.453,-114.7083,Calgary Forest Area,Slopes,8,0.0,-5.728518799488,0.003241349855
7527,2014-05-22,142,50.4525,-114.5674,Calgary Forest Area,Slopes,8,0.0,-6.420841370427,0.001624642749
7528,2014-05-22,142,50.4519,-114.4265,Calgary Forest Area,Slopes,9,0.0,-5.479908441088,0.004152397157
7595,2014-05-22,142,50.3834,-114.8081,Calgary Forest Area,Slopes,7,0.0,-9.898051774202,5.0270002e-05
7596,2014-05-22,142,50.3631,-114.708,Calgary Forest Area,Slopes,8,0.0,-5.174355883088,0.00562800761
7597,2014-05-22,142,50.3626,-114.5682,Calgary Forest Area,Slopes,9,0.0,-5.32885801757,0.004826199852
7598,2014-05-22,142,50.3619,-114.4276,Calgary Forest Area,Slopes,9,0.0,-6.217128681238,0.00199099322
7599,2014-05-22,142,50.3612,-114.2869,Calgary Forest Area,Slopes,14,0.0,-6.661986420232,0.001276971261
7665,2014-05-22,142,50.3099,-114.7812,Calgary Forest Area,Slopes,7,0.0,-72.740270143173,0.0
7666,2014-05-22,142,50.2736,-114.7021,Calgary Forest Area,Slopes,8,0.0,-5.708443544909,0.003306860974
7667,2014-05-22,142,50.2726,-114.569,Calgary Forest Area,Slopes,8,0.0,-5.040644423618,0.006427991435
7668,2014-05-22,142,50.272,-114.4286,Calgary Forest Area,Slopes,9,0.0,-7.008982840143,0.000902911371
7669,2014-05-22,142,50.2712,-114.2883,Calgary Forest Area,Slopes,14,0.0,-6.885693485401,0.00102126291
7670,2014-05-22,142,50.2703,-114.1479,Calgary Forest Area,Slopes,9,0.0,-7.285339448249,0.00068504589
7671,2014-05-22,142,50.2691,-114.0075,Calgary Forest Area,Slopes,14,0.0,-7.892967725237,0.000373220554
7736,2014-05-22,142,50.1849,-114.687,Calgary Forest Area,Slopes,8,0.0,-6.125764122058,0.002181052857
7737,2014-05-22,142,50.1826,-114.5698,Calgary Forest Area,Slopes,8,0.0,-5.268398797392,0.00512544758
7738,2014-05-22,142,50.182,-114.4297,Calgary Forest Area,Slopes,8,0.0,-5.557545656353,0.003843405461
7739,2014-05-22,142,50.1812,-114.2896,Calgary Forest Area,Slopes,9,0.0,-7.426020471173,0.00059519835
7740,2014-05-22,142,50.1803,-114.1495,Calgary Forest Area,Slopes,9,0.0,-6.6685431233,0.001268636515
7741,2014-05-22,142,50.1792,-114.0094,Calgary Forest Area,Slopes,9,0.0,-7.812368128558,0.000404534819
7806,2014-05-22,142,50.1021,-114.6764,Calgary Forest Area,Slopes,8,0.0,-6.562681395434,0.001410103048
7807,2014-05-22,142,50.0926,-114.5706,Calgary Forest Area,Slopes,8,0.0,-6.130604208313,0.002170544737
7808,2014-05-22,142,50.092,-114.4308,Calgary Forest Area,Slopes,8,0.0,-5.850188104946,0.00287109059
7809,2014-05-22,142,50.0913,-114.2909,Calgary Forest Area,Slopes,9,0.0,-6.518711036837,0.001473395734
7810,2014-05-22,142,50.0903,-114.1511,Calgary Forest Area,Slopes,9,0.0,-6.297273300238,0.001837934438
7811,2014-05-22,142,50.0892,-114.0113,Calgary Forest Area,Slopes,9,0.0,-8.298970352326,0.000248710971
7812,2014-05-22,142,50.088,-113.8714,Calgary Forest Area,Slopes,18,0.0,-12.378277721175,4.209015e-06
7876,2014-05-22,142,50.0039,-114.6538,Calgary Forest Area,Slopes,8,0.0,-70.480230051044,0.0
7877,2014-05-22,142,50.0027,-114.5714,Calgary Forest Area,Slopes,8,0.0,-5.695911036858,0.003348425376
7878,2014-05-22,142,50.0021,-114.4318,Calgary Forest Area,Slopes,8,0.0,-5.252226395716,0.005208577023
7879,2014-05-22,142,50.0013,-114.2923,Calgary Forest Area,Slopes,8,0.0,-8.31647244349,0.000244396935
7880,2014-05-22,142,50.0004,-114.1527,Calgary Forest Area,Slopes,9,0.0,-6.5609394864,0.001412557987
7881,2014-05-22,142,49.9993,-114.0131,Calgary Forest Area,Slopes,18,0.0,-10.969689054286,1.7215399e-05
7882,2014-05-22,142,49.998,-113.8735,Calgary Forest Area,Slopes,18,0.0,-11.864706524257,7.034292e-06
7946,2014-05-22,142,49.9156,-114.6644,Calgary Forest Area,Slopes,8,0.0,-6.108389389212,0.002219194361
7947,2014-05-22,142,49.9127,-114.5722,Calgary Forest Area,Slopes,8,0.0,-4.639008034206,0.009574720954
7948,2014-05-22,142,49.9121,-114.4329,Calgary Forest Area,Slopes,8,0.0,-4.780125239955,0.008325059085
7949,2014-05-22,142,49.9113,-114.2936,Calgary Forest Area,Slopes,9,0.0,-7.415819230765,0.000601297517
7950,2014-05-22,142,49.9104,-114.1543,Calgary Forest Area,Slopes,9,0.0,-7.192690972463,0.000751497442
7951,2014-05-22,142,49.9093,-114.0149,Calgary Forest Area,Slopes,9,0.0,-6.915719858023,0.000991083833
7952,2014-05-22,142,49.908,-113.8756,Calgary Forest Area,Slopes,18,0.0,-12.022304762772,6.008648e-06
8016,2014-05-22,142,49.8523,-114.6513,Calgary Forest Area,Slopes,8,0.0,-7.747289921518,0.000431725003
8017,2014-05-22,142,49.8229,-114.5726,Calgary Forest Area,Slopes,8,0.0,-4.899413247146,0.00739584754
8018,2014-05-22,142,49.8221,-114.434,Calgary Forest Area,Slopes,8,0.0,-5.115350067639,0.005968044308
8019,2014-05-22,142,49.8214,-114.2949,Calgary Forest Area,Slopes,9,0.0,-6.172927572446,0.002080784019
8020,2014-05-22,142,49.8204,-114.1558,Calgary Forest Area,Slopes,18,0.0,-10.018243805737,4.4577185e-05
8021,2014-05-22,142,49.8193,-114.0168,Calgary Forest Area,Slopes,9,0.0,-7.250818787623,0.000709089979
8022,2014-05-22,142,49.8181,-113.8777,Calgary Forest Area,Slopes,9,0.0,-8.847027587024,0.000143787882
8086,2014-05-22,142,49.7149,-114.6541,Calgary Forest Area,West Boreal,6,0.0,-11.670936143596,8.538334e-06
8087,2014-05-22,142,49.7328,-114.5729,Calgary Forest Area,Slopes,7,0.0,-6.979913349618,0.000929519008
8088,2014-05-22,142,49.7321,-114.435,Calgary Forest Area,Slopes,8,0.0,-4.913084862954,0.007296155122
8089,2014-05-22,142,49.7314,-114.2962,Calgary Forest Area,Slopes,9,0.0,-5.613771643625,0.003634032755
8091,2014-05-22,142,49.7294,-114.0186,Calgary Forest Area,Slopes,9,0.0,-6.860804630122,0.001046972983
8092,2014-05-22,142,49.7281,-113.8798,Calgary Forest Area,Slopes,18,0.0,-11.544520090321,9.688899e-06
8156,2014-05-22,142,49.6269,-114.6825,Calgary Forest Area,Slopes,9,0.0,-4.689652631627,0.009106193073
8157,2014-05-22,142,49.6428,-114.5746,Calgary Forest Area,Slopes,9,0.0,-3.715235088044,0.023770901414
8158,2014-05-22,142,49.6422,-114.436,Calgary Forest Area,Slopes,9,0.0,-3.795471240218,0.021978407794
8159,2014-05-22,142,49.6414,-114.2975,Calgary Forest Area,Slopes,9,0.0,-5.823277659258,0.002949170934
8161,2014-05-22,142,49.6394,-114.0204,Calgary Forest Area,Slopes,18,0.0,-10.361556563485,3.1624191e-05
8226,2014-05-22,142,49.5763,-114.6844,Calgary Forest Area,Slopes,8,0.0,-5.57797770989,0.003765966345
8227,2014-05-22,142,49.5597,-114.5645,Calgary Forest Area,Slopes,7,0.0,-8.241878131379,0.00026331975
8228,2014-05-22,142,49.5522,-114.4371,Calgary Forest Area,Slopes,8,0.0,-4.010372113795,0.01780392334
8229,2014-05-22,142,49.5514,-114.2988,Calgary Forest Area,Slopes,9,0.0,-4.257403532177,0.013961339302
8297,2014-05-22,142,49.4621,-114.5525,Calgary Forest Area,Slopes,8,0.0,-5.281635168628,0.005058393183
8298,2014-05-22,142,49.4622,-114.4381,Calgary Forest Area,Slopes,9,0.0,-4.569560857605,0.010256229066
8299,2014-05-22,142,49.4615,-114.3001,Calgary Forest Area,Slopes,9,0.0,-4.845095186994,0.007805464036
8300,2014-05-22,142,49.4605,-114.162,Calgary Forest Area,Slopes,9,0.0,-5.337552634621,0.004784619688
8367,2014-05-22,142,49.3954,-114.5444,Calgary Forest Area,Slopes,8,0.0,-5.949323177111,0.00260082289
8368,2014-05-22,142,49.3739,-114.4362,Calgary Forest Area,Slopes,8,0.0,-5.521321436074,0.003984617274
8369,2014-05-22,142,49.3715,-114.3013,Calgary Forest Area,Slopes,9,0.0,-4.753058492609,0.008551515315
8370,2014-05-22,142,49.3706,-114.1636,Calgary Forest Area,Slopes,9,0.0,-5.447335405766,0.004289290597
8371,2014-05-22,142,49.3695,-114.0258,Calgary Forest Area,Slopes,9,0.0,-6.413951479367,0.001635856636
8438,2014-05-22,142,49.2935,-114.4153,Calgary Forest Area,Slopes,8,0.0,-5.944290137496,0.002613911628
8439,2014-05-22,142,49.2815,-114.3026,Calgary Forest Area,Slopes,8,0.0,-6.259253473475,0.00190902179
8440,2014-05-22,142,49.2806,-114.1651,Calgary Forest Area,Slopes,7,0.0,-8.970761665444,0.000127055224
8441,2014-05-22,142,49.2795,-114.0275,Calgary Forest Area,Slopes,9,0.0,-5.823931656491,0.002947248497
8508,2014-05-22,142,49.2217,-114.386,Calgary Forest Area,Slopes,7,0.0,-9.972168419795,4.667905e-05
8509,2014-05-22,142,49.2125,-114.2977,Calgary Forest Area,Slopes,8,0.0,-6.614072533811,0.001339561452
8510,2014-05-22,142,49.1962,-114.1592,Calgary Forest Area,Slopes,8,0.0,-6.456299358736,0.001568134279
8511,2014-05-22,142,49.1895,-114.0293,Calgary Forest Area,Slopes,8,0.0,-7.07866023814,0.000842191795
8512,2014-05-22,142,49.1883,-113.892,Calgary Forest Area,Slopes,14,0.0,-7.24487079604,0.000713317191
8584,2014-05-22,142,49.0954,-113.62,Calgary Forest Area,Slopes,14,0.0,-8.977032231888,0.000126261109
8654,2014-05-22,142,49.0241,-113.6225,Calgary Forest Area,Slopes,9,0.0,-8.744721136548,0.00015927466
4562,2014-05-22,142,54.1839,-118.3623,Edson Forest Area,Slopes,10,0.0,-7.119308828868,0.000808671462
4563,2014-05-22,142,54.1881,-118.2093,Edson Forest Area,Slopes,8,0.0,-7.200345443777,0.000745771359
4630,2014-05-22,142,54.0852,-118.6604,Edson Forest Area,Slopes,8,0.0,-7.587143532919,0.000506670163
4631,2014-05-22,142,54.0898,-118.5078,Edson Forest Area,Slopes,10,0.0,-7.554052165217,0.000523708142
4632,2014-05-22,142,54.0941,-118.3551,Edson Forest Area,Slopes,8,0.0,-7.417411915866,0.000600341176
4633,2014-05-22,142,54.0983,-118.2024,Edson Forest Area,Slopes,10,0.0,-7.627944788025,0.000486423298
4697,2014-05-22,142,53.9807,-119.1092,Edson Forest Area,Slopes,8,0.0,-5.834354560403,0.002916778279
4698,2014-05-22,142,53.9858,-118.957,Edson Forest Area,Slopes,8,0.0,-6.480023247839,0.001531426159
4699,2014-05-22,142,53.9908,-118.8048,Edson Forest Area,Slopes,8,0.0,-7.106894231973,0.000818765097
4700,2014-05-22,142,53.9955,-118.6525,Edson Forest Area,Slopes,8,0.0,-6.834548091103,0.001074797007
4701,2014-05-22,142,54.0,-118.5002,Edson Forest Area,Slopes,8,0.0,-7.365693421512,0.000632186692
4702,2014-05-22,142,54.0044,-118.3478,Edson Forest Area,Slopes,8,0.0,-6.840441195857,0.00106848849
4703,2014-05-22,142,54.0085,-118.1954,Edson Forest Area,Slopes,10,0.0,-6.787981167055,0.001125972948
4761,2014-05-22,142,53.857,-119.9679,Edson Forest Area,Slopes,8,0.0,-8.742947489044,0.000159557363
4764,2014-05-22,142,53.8746,-119.5556,Edson Forest Area,Slopes,8,0.0,-8.871592113449,0.000140299319
4765,2014-05-22,142,53.8803,-119.4039,Edson Forest Area,Slopes,7,0.0,-74.303958340784,0.0
4766,2014-05-22,142,53.8857,-119.2522,Edson Forest Area,Slopes,8,0.0,-7.988517105075,0.000339221801
4767,2014-05-22,142,53.891,-119.1004,Edson Forest Area,Slopes,9,0.0,-6.047325380476,0.002358600682
4768,2014-05-22,142,53.8961,-118.9485,Edson Forest Area,Slopes,10,0.0,-6.585018461847,0.001378997613
4769,2014-05-22,142,53.901,-118.7966,Edson Forest Area,Slopes,10,0.0,-5.883812562014,0.002776420298
4770,2014-05-22,142,53.9058,-118.6447,Edson Forest Area,Slopes,10,0.0,-5.712586875171,0.003293232932
4771,2014-05-22,142,53.9103,-118.4927,Edson Forest Area,Slopes,10,0.0,-7.169450991775,0.00076915316
4772,2014-05-22,142,53.9146,-118.3406,Edson Forest Area,Slopes,8,0.0,-7.343623906209,0.000646284725
4773,2014-05-22,142,53.9187,-118.1886,Edson Forest Area,Slopes,10,0.0,-7.036397046914,0.000878516429
4774,2014-05-22,142,53.9227,-118.0365,Edson Forest Area,Slopes,10,0.0,-7.318411969196,0.000662775019
4777,2014-05-22,142,53.9334,-117.58,Edson Forest Area,Slopes,10,0.0,-6.622676480242,0.001328100619
4778,2014-05-22,142,53.9365,-117.4277,Edson Forest Area,Slopes,11,0.0,-7.154185548821,0.00078097546
4779,2014-05-22,142,53.9395,-117.2755,Edson Forest Area,Slopes,11,0.0,-7.40123560242,0.000610125482
4831,2014-05-22,142,53.7973,-119.9556,Edson Forest Area,Slopes,8,0.0,-8.765674605902,0.00015597254
4832,2014-05-22,142,53.7752,-119.8417,Edson Forest Area,Slopes,8,0.0,-8.910660787776,0.000134924429
4833,2014-05-22,142,53.7791,-119.6972,Edson Forest Area,Slopes,8,0.0,-9.21142139824,9.9881978e-05
4834,2014-05-22,142,53.785,-119.5459,Edson Forest Area,Slopes,8,0.0,-9.052006056697,0.000117142056
4835,2014-05-22,142,53.7906,-119.3945,Edson Forest Area,Slopes,10,0.0,-9.099854312236,0.000111669607
4836,2014-05-22,142,53.7961,-119.2431,Edson Forest Area,Slopes,9,0.0,-9.629689297269,6.5743152e-05
4837,2014-05-22,142,53.8013,-119.0916,Edson Forest Area,Slopes,8,0.0,-9.649397360149,6.4460249e-05
4838,2014-05-22,142,53.8064,-118.9401,Edson Forest Area,Slopes,10,0.0,-9.586895650318,6.861741e-05
4839,2014-05-22,142,53.8113,-118.7885,Edson Forest Area,Slopes,10,0.0,-7.774079491758,0.000420317619
4840,2014-05-22,142,53.816,-118.6369,Edson Forest Area,Slopes,8,0.0,-6.660572267587,0.00127877606
4841,2014-05-22,142,53.8205,-118.4852,Edson Forest Area,Slopes,8,0.0,-6.427383973887,0.001614065152
4842,2014-05-22,142,53.8248,-118.3335,Edson Forest Area,Slopes,8,0.0,-8.181890111905,0.000279594632
4843,2014-05-22,142,53.829,-118.1818,Edson Forest Area,Slopes,10,0.0,-8.359271888605,0.000234159962
4844,2014-05-22,142,53.8329,-118.03,Edson Forest Area,Slopes,10,0.0,-7.012324786565,0.000899901637
4845,2014-05-22,142,53.8366,-117.8782,Edson Forest Area,Slopes,10,0.0,-7.126433120556,0.000802935333
4846,2014-05-22,142,53.8402,-117.7263,Edson Forest Area,Slopes,10,0.0,-7.149347908193,0.00078475972
4847,2014-05-22,142,53.8435,-117.5744,Edson Forest Area,Slopes,11,0.0,-7.127842658011,0.00080180527
4848,2014-05-22,142,53.8467,-117.4225,Edson Forest Area,Slopes,11,0.0,-7.365566095396,0.00063226714
4849,2014-05-22,142,53.8497,-117.2706,Edson Forest Area,Slopes,10,0.0,-6.762715662246,0.00115475038
4850,2014-05-22,142,53.8525,-117.1186,Edson Forest Area,Slopes,11,0.0,-7.301013036287,0.000674399655
4851,2014-05-22,142,53.8551,-116.9666,Edson Forest Area,Slopes,10,0.0,-6.702355948021,0.00122650918
4852,2014-05-22,142,53.8574,-116.8146,Edson Forest Area,Slopes,10,0.0,-6.120196194409,0.002193203964
4853,2014-05-22,142,53.8596,-116.6626,Edson Forest Area,Slopes,10,0.0,-6.170122931516,0.002086615868
4854,2014-05-22,142,53.8617,-116.5105,Edson Forest Area,Slopes,11,0.0,-6.514418480483,0.001479724583
4855,2014-05-22,142,53.8635,-116.3585,Edson Forest Area,Slopes,11,0.0,-6.532308037049,0.001453526479
4856,2014-05-22,142,53.8651,-116.2064,Edson Forest Area,Slopes,11,0.0,-6.367822320904,0.00171295258
4857,2014-05-22,142,53.8665,-116.0543,Edson Forest Area,Slopes,11,0.0,-6.3278512835,0.001782683336
4902,2014-05-22,142,53.7125,-119.8213,Edson Forest Area,Slopes,7,0.0,-11.012574541989,1.6492727e-05
4903,2014-05-22,142,53.6907,-119.685,Edson Forest Area,Slopes,8,0.0,-8.95509762031,0.000129060833
4904,2014-05-22,142,53.6953,-119.5362,Edson Forest Area,Slopes,7,0.0,-73.91218461683,0.0
4905,2014-05-22,142,53.701,-119.3851,Edson Forest Area,Slopes,10,0.0,-9.289091251961,9.2418473e-05
4906,2014-05-22,142,53.7064,-119.234,Edson Forest Area,Slopes,8,0.0,-9.152808229949,0.000105910713
4907,2014-05-22,142,53.7117,-119.0829,Edson Forest Area,Slopes,7,0.0,-11.048672201736,1.5908005e-05
4908,2014-05-22,142,53.7167,-118.9317,Edson Forest Area,Slopes,8,0.0,-8.954621344267,0.000129122308
4909,2014-05-22,142,53.7216,-118.7804,Edson Forest Area,Slopes,8,0.0,-9.160586815704,0.00010509016
4910,2014-05-22,142,53.7263,-118.6291,Edson Forest Area,Slopes,8,0.0,-8.874804699796,0.000139849382
4911,2014-05-22,142,53.7308,-118.4778,Edson Forest Area,Slopes,8,0.0,-6.861381191259,0.001046370145
4912,2014-05-22,142,53.7351,-118.3264,Edson Forest Area,Slopes,8,0.0,-5.688606344912,0.003372891343
4913,2014-05-22,142,53.7392,-118.175,Edson Forest Area,Slopes,10,0.0,-7.746634873715,0.000432007774
4914,2014-05-22,142,53.7431,-118.0235,Edson Forest Area,Slopes,10,0.0,-7.014398240262,0.000898039339
